"Repeat","Fold","Observation","Observed","Dataset","Target"
1,1,2648,0.62297,"parkinsons","DFA"
1,1,2649,0.6657,"parkinsons","DFA"
1,1,2650,0.64263,"parkinsons","DFA"
1,1,2651,0.6629,"parkinsons","DFA"
1,1,2652,0.66708,"parkinsons","DFA"
1,1,2653,0.59455,"parkinsons","DFA"
1,1,2654,0.64973,"parkinsons","DFA"
1,1,2655,0.66127,"parkinsons","DFA"
1,1,2656,0.68589,"parkinsons","DFA"
1,1,2657,0.66823,"parkinsons","DFA"
1,1,2658,0.67349,"parkinsons","DFA"
1,1,2659,0.52516,"parkinsons","DFA"
1,1,2660,0.52859,"parkinsons","DFA"
1,1,2661,0.64882,"parkinsons","DFA"
1,1,2662,0.63871,"parkinsons","DFA"
1,1,2663,0.69784,"parkinsons","DFA"
1,1,2664,0.66844,"parkinsons","DFA"
1,1,2665,0.64683,"parkinsons","DFA"
1,1,2666,0.71145,"parkinsons","DFA"
1,1,2667,0.67444,"parkinsons","DFA"
1,1,2668,0.65311,"parkinsons","DFA"
1,1,2669,0.64102,"parkinsons","DFA"
1,1,2670,0.64168,"parkinsons","DFA"
1,1,2671,0.60713,"parkinsons","DFA"
1,1,2672,0.65093,"parkinsons","DFA"
1,1,2673,0.6348,"parkinsons","DFA"
1,1,2674,0.64437,"parkinsons","DFA"
1,1,2675,0.67747,"parkinsons","DFA"
1,1,2676,0.52447,"parkinsons","DFA"
1,1,2677,0.54035,"parkinsons","DFA"
1,1,2678,0.64088,"parkinsons","DFA"
1,1,2679,0.63892,"parkinsons","DFA"
1,1,2680,0.68298,"parkinsons","DFA"
1,1,2681,0.64798,"parkinsons","DFA"
1,1,2682,0.68828,"parkinsons","DFA"
1,1,2683,0.65974,"parkinsons","DFA"
1,1,2684,0.65311,"parkinsons","DFA"
1,1,2685,0.65098,"parkinsons","DFA"
1,1,2686,0.64512,"parkinsons","DFA"
1,1,2687,0.54388,"parkinsons","DFA"
1,1,2688,0.67274,"parkinsons","DFA"
1,1,2689,0.67106,"parkinsons","DFA"
1,1,2690,0.62202,"parkinsons","DFA"
1,1,2691,0.64554,"parkinsons","DFA"
1,1,2692,0.54268,"parkinsons","DFA"
1,1,2693,0.5365,"parkinsons","DFA"
1,1,2694,0.68773,"parkinsons","DFA"
1,1,2695,0.69318,"parkinsons","DFA"
1,1,2696,0.6683,"parkinsons","DFA"
1,1,2697,0.68766,"parkinsons","DFA"
1,1,2698,0.67984,"parkinsons","DFA"
1,1,2699,0.66602,"parkinsons","DFA"
1,1,2700,0.63689,"parkinsons","DFA"
1,1,2701,0.6589,"parkinsons","DFA"
1,1,2702,0.67202,"parkinsons","DFA"
1,1,2703,0.66148,"parkinsons","DFA"
1,1,2704,0.68113,"parkinsons","DFA"
1,1,2705,0.65075,"parkinsons","DFA"
1,1,2706,0.67408,"parkinsons","DFA"
1,1,2707,0.51782,"parkinsons","DFA"
1,1,2708,0.52723,"parkinsons","DFA"
1,1,2709,0.58471,"parkinsons","DFA"
1,1,2710,0.57501,"parkinsons","DFA"
1,1,2711,0.6262,"parkinsons","DFA"
1,1,2712,0.65357,"parkinsons","DFA"
1,1,2713,0.60768,"parkinsons","DFA"
1,1,2714,0.60546,"parkinsons","DFA"
1,1,2715,0.63102,"parkinsons","DFA"
1,1,2716,0.63601,"parkinsons","DFA"
1,1,2717,0.61197,"parkinsons","DFA"
1,1,2718,0.62122,"parkinsons","DFA"
1,1,2719,0.57444,"parkinsons","DFA"
1,1,2720,0.58463,"parkinsons","DFA"
1,1,2721,0.61296,"parkinsons","DFA"
1,1,2722,0.61605,"parkinsons","DFA"
1,1,2723,0.5866,"parkinsons","DFA"
1,1,2724,0.61892,"parkinsons","DFA"
1,1,2725,0.60463,"parkinsons","DFA"
1,1,2726,0.60361,"parkinsons","DFA"
1,1,2727,0.56199,"parkinsons","DFA"
1,1,2728,0.58422,"parkinsons","DFA"
1,1,2729,0.58068,"parkinsons","DFA"
1,1,2730,0.61873,"parkinsons","DFA"
1,1,2731,0.61377,"parkinsons","DFA"
1,1,2732,0.60676,"parkinsons","DFA"
1,1,2733,0.60013,"parkinsons","DFA"
1,1,2734,0.609,"parkinsons","DFA"
1,1,2735,0.58668,"parkinsons","DFA"
1,1,2736,0.5702,"parkinsons","DFA"
1,1,2737,0.53508,"parkinsons","DFA"
1,1,2738,0.57675,"parkinsons","DFA"
1,1,2739,0.59158,"parkinsons","DFA"
1,1,2740,0.6076,"parkinsons","DFA"
1,1,2741,0.589,"parkinsons","DFA"
1,1,2742,0.59052,"parkinsons","DFA"
1,1,2743,0.74319,"parkinsons","DFA"
1,1,2744,0.73471,"parkinsons","DFA"
1,1,2745,0.72385,"parkinsons","DFA"
1,1,2746,0.69038,"parkinsons","DFA"
1,1,2747,0.68982,"parkinsons","DFA"
1,1,2748,0.6785,"parkinsons","DFA"
1,1,2749,0.69786,"parkinsons","DFA"
1,1,2750,0.72495,"parkinsons","DFA"
1,1,2751,0.75097,"parkinsons","DFA"
1,1,2752,0.70274,"parkinsons","DFA"
1,1,2753,0.71533,"parkinsons","DFA"
1,1,2754,0.71219,"parkinsons","DFA"
1,1,2755,0.71322,"parkinsons","DFA"
1,1,2756,0.72513,"parkinsons","DFA"
1,1,2757,0.67463,"parkinsons","DFA"
1,1,2758,0.70073,"parkinsons","DFA"
1,1,2759,0.70729,"parkinsons","DFA"
1,1,2760,0.68344,"parkinsons","DFA"
1,1,2761,0.71476,"parkinsons","DFA"
1,1,2762,0.69314,"parkinsons","DFA"
1,1,2763,0.66422,"parkinsons","DFA"
1,1,2764,0.69201,"parkinsons","DFA"
1,1,2765,0.73338,"parkinsons","DFA"
1,1,2766,0.72991,"parkinsons","DFA"
1,1,2767,0.73371,"parkinsons","DFA"
1,1,2768,0.72104,"parkinsons","DFA"
1,1,2769,0.73105,"parkinsons","DFA"
1,1,2770,0.68169,"parkinsons","DFA"
1,1,2771,0.70732,"parkinsons","DFA"
1,1,2772,0.72496,"parkinsons","DFA"
1,1,2773,0.67064,"parkinsons","DFA"
1,1,2774,0.72924,"parkinsons","DFA"
1,1,2775,0.7073,"parkinsons","DFA"
1,1,2776,0.68241,"parkinsons","DFA"
1,1,2777,0.70384,"parkinsons","DFA"
1,1,2778,0.67763,"parkinsons","DFA"
1,1,2779,0.69395,"parkinsons","DFA"
1,1,2780,0.67877,"parkinsons","DFA"
1,1,2781,0.6905,"parkinsons","DFA"
1,1,2782,0.70488,"parkinsons","DFA"
1,1,2783,0.69233,"parkinsons","DFA"
1,1,2784,0.69411,"parkinsons","DFA"
1,1,2785,0.727,"parkinsons","DFA"
1,1,2786,0.73559,"parkinsons","DFA"
1,1,2787,0.74769,"parkinsons","DFA"
1,1,2788,0.70251,"parkinsons","DFA"
1,1,2789,0.71233,"parkinsons","DFA"
1,1,2790,0.68412,"parkinsons","DFA"
1,1,2791,0.70649,"parkinsons","DFA"
1,1,2792,0.72665,"parkinsons","DFA"
1,1,2793,0.72126,"parkinsons","DFA"
1,1,2794,0.7243,"parkinsons","DFA"
1,1,2795,0.69831,"parkinsons","DFA"
1,1,2796,0.69046,"parkinsons","DFA"
1,1,2797,0.70202,"parkinsons","DFA"
1,1,2798,0.68803,"parkinsons","DFA"
1,1,2799,0.68308,"parkinsons","DFA"
1,1,2800,0.69639,"parkinsons","DFA"
1,1,2801,0.69792,"parkinsons","DFA"
1,1,2802,0.69101,"parkinsons","DFA"
1,1,2803,0.69751,"parkinsons","DFA"
1,1,2804,0.70512,"parkinsons","DFA"
1,1,2805,0.69072,"parkinsons","DFA"
1,1,2806,0.7316,"parkinsons","DFA"
1,1,2807,0.72558,"parkinsons","DFA"
1,1,2808,0.70836,"parkinsons","DFA"
1,1,2809,0.69462,"parkinsons","DFA"
1,1,2810,0.70543,"parkinsons","DFA"
1,1,2811,0.70225,"parkinsons","DFA"
1,1,2812,0.7185,"parkinsons","DFA"
1,1,2813,0.71513,"parkinsons","DFA"
1,1,2814,0.72295,"parkinsons","DFA"
1,1,2815,0.71504,"parkinsons","DFA"
1,1,2816,0.70987,"parkinsons","DFA"
1,1,2817,0.72799,"parkinsons","DFA"
1,1,2818,0.70884,"parkinsons","DFA"
1,1,2819,0.68224,"parkinsons","DFA"
1,1,2820,0.69,"parkinsons","DFA"
1,1,2821,0.72464,"parkinsons","DFA"
1,1,2822,0.69742,"parkinsons","DFA"
1,1,2823,0.69936,"parkinsons","DFA"
1,1,2824,0.69444,"parkinsons","DFA"
1,1,2825,0.70008,"parkinsons","DFA"
1,1,2826,0.68595,"parkinsons","DFA"
1,1,2827,0.69263,"parkinsons","DFA"
1,1,2828,0.68081,"parkinsons","DFA"
1,1,2829,0.68122,"parkinsons","DFA"
1,1,2830,0.6604,"parkinsons","DFA"
1,1,2831,0.69041,"parkinsons","DFA"
1,1,2832,0.64568,"parkinsons","DFA"
1,1,2833,0.68209,"parkinsons","DFA"
1,1,2834,0.67414,"parkinsons","DFA"
1,1,2835,0.6319,"parkinsons","DFA"
1,1,2836,0.6404,"parkinsons","DFA"
1,1,2837,0.658,"parkinsons","DFA"
1,1,2838,0.63257,"parkinsons","DFA"
1,1,2839,0.636,"parkinsons","DFA"
1,1,2840,0.61591,"parkinsons","DFA"
1,1,2841,0.63863,"parkinsons","DFA"
1,1,2842,0.63623,"parkinsons","DFA"
1,1,2843,0.64786,"parkinsons","DFA"
1,1,2844,0.65799,"parkinsons","DFA"
1,1,2845,0.63768,"parkinsons","DFA"
1,1,2846,0.62853,"parkinsons","DFA"
1,1,2847,0.68005,"parkinsons","DFA"
1,1,2848,0.65537,"parkinsons","DFA"
1,1,2849,0.66864,"parkinsons","DFA"
1,1,2850,0.64332,"parkinsons","DFA"
1,1,2851,0.6413,"parkinsons","DFA"
1,1,2852,0.66368,"parkinsons","DFA"
1,1,2853,0.69073,"parkinsons","DFA"
1,1,2854,0.66646,"parkinsons","DFA"
1,1,2855,0.6434,"parkinsons","DFA"
1,1,2856,0.66551,"parkinsons","DFA"
1,1,2857,0.6606,"parkinsons","DFA"
1,1,2858,0.6437,"parkinsons","DFA"
1,1,2859,0.65201,"parkinsons","DFA"
1,1,2860,0.59201,"parkinsons","DFA"
1,1,2861,0.64264,"parkinsons","DFA"
1,1,2862,0.65158,"parkinsons","DFA"
1,1,2863,0.61665,"parkinsons","DFA"
1,1,2864,0.6004,"parkinsons","DFA"
1,1,2865,0.68632,"parkinsons","DFA"
1,1,2866,0.63531,"parkinsons","DFA"
1,1,2867,0.64831,"parkinsons","DFA"
1,1,2868,0.72562,"parkinsons","DFA"
1,1,2869,0.78369,"parkinsons","DFA"
1,1,2870,0.75862,"parkinsons","DFA"
1,1,2871,0.76209,"parkinsons","DFA"
1,1,2872,0.80171,"parkinsons","DFA"
1,1,2873,0.74441,"parkinsons","DFA"
1,1,2874,0.76348,"parkinsons","DFA"
1,1,2875,0.76038,"parkinsons","DFA"
1,1,2876,0.78329,"parkinsons","DFA"
1,1,2877,0.76863,"parkinsons","DFA"
1,1,2878,0.72514,"parkinsons","DFA"
1,1,2879,0.75243,"parkinsons","DFA"
1,1,2880,0.76585,"parkinsons","DFA"
1,1,2881,0.76087,"parkinsons","DFA"
1,1,2882,0.76668,"parkinsons","DFA"
1,1,2883,0.72777,"parkinsons","DFA"
1,1,2884,0.67894,"parkinsons","DFA"
1,1,2885,0.75888,"parkinsons","DFA"
1,1,2886,0.7582,"parkinsons","DFA"
1,1,2887,0.72984,"parkinsons","DFA"
1,1,2888,0.7146,"parkinsons","DFA"
1,1,2889,0.74058,"parkinsons","DFA"
1,1,2890,0.77348,"parkinsons","DFA"
1,1,2891,0.78146,"parkinsons","DFA"
1,1,2892,0.70748,"parkinsons","DFA"
1,1,2893,0.74581,"parkinsons","DFA"
1,1,2894,0.75554,"parkinsons","DFA"
1,1,2895,0.7213,"parkinsons","DFA"
1,1,2896,0.76876,"parkinsons","DFA"
1,1,2897,0.76121,"parkinsons","DFA"
1,1,2898,0.75651,"parkinsons","DFA"
1,1,2899,0.72904,"parkinsons","DFA"
1,1,2900,0.76796,"parkinsons","DFA"
1,1,2901,0.76377,"parkinsons","DFA"
1,1,2902,0.74069,"parkinsons","DFA"
1,1,2903,0.7762,"parkinsons","DFA"
1,1,2904,0.73389,"parkinsons","DFA"
1,1,2905,0.75982,"parkinsons","DFA"
1,1,2906,0.74022,"parkinsons","DFA"
1,1,2907,0.73576,"parkinsons","DFA"
1,1,2908,0.70599,"parkinsons","DFA"
1,1,2909,0.7426,"parkinsons","DFA"
1,1,2910,0.76047,"parkinsons","DFA"
1,1,2911,0.71672,"parkinsons","DFA"
1,1,2912,0.72303,"parkinsons","DFA"
1,1,2913,0.75875,"parkinsons","DFA"
1,1,2914,0.74937,"parkinsons","DFA"
1,1,2915,0.72637,"parkinsons","DFA"
1,1,2916,0.67253,"parkinsons","DFA"
1,1,2917,0.7484,"parkinsons","DFA"
1,1,2918,0.74528,"parkinsons","DFA"
1,1,2919,0.76121,"parkinsons","DFA"
1,1,2920,0.78381,"parkinsons","DFA"
1,1,2921,0.74567,"parkinsons","DFA"
1,1,2922,0.77595,"parkinsons","DFA"
1,1,2923,0.76027,"parkinsons","DFA"
1,1,2924,0.78204,"parkinsons","DFA"
1,1,2925,0.73994,"parkinsons","DFA"
1,1,2926,0.72881,"parkinsons","DFA"
1,1,2927,0.75826,"parkinsons","DFA"
1,1,2928,0.76409,"parkinsons","DFA"
1,1,2929,0.75417,"parkinsons","DFA"
1,1,2930,0.75191,"parkinsons","DFA"
1,1,2931,0.69959,"parkinsons","DFA"
1,1,2932,0.70949,"parkinsons","DFA"
1,1,2933,0.73577,"parkinsons","DFA"
1,1,2934,0.7333,"parkinsons","DFA"
1,1,2935,0.7233,"parkinsons","DFA"
1,1,2936,0.75027,"parkinsons","DFA"
1,1,2937,0.76524,"parkinsons","DFA"
1,1,2938,0.72584,"parkinsons","DFA"
1,1,2939,0.73325,"parkinsons","DFA"
1,1,2940,0.75308,"parkinsons","DFA"
1,1,2941,0.76014,"parkinsons","DFA"
1,1,2942,0.76029,"parkinsons","DFA"
1,1,2943,0.74141,"parkinsons","DFA"
1,1,2944,0.78442,"parkinsons","DFA"
1,1,2945,0.76126,"parkinsons","DFA"
1,1,2946,0.76047,"parkinsons","DFA"
1,1,2947,0.73858,"parkinsons","DFA"
1,1,2948,0.75767,"parkinsons","DFA"
1,1,2949,0.76064,"parkinsons","DFA"
1,1,2950,0.75542,"parkinsons","DFA"
1,1,2951,0.75797,"parkinsons","DFA"
1,1,2952,0.75557,"parkinsons","DFA"
1,1,2953,0.72706,"parkinsons","DFA"
1,1,2954,0.75209,"parkinsons","DFA"
1,1,2955,0.76191,"parkinsons","DFA"
1,1,2956,0.70404,"parkinsons","DFA"
1,1,2957,0.72884,"parkinsons","DFA"
1,1,2958,0.75606,"parkinsons","DFA"
1,1,2959,0.77318,"parkinsons","DFA"
1,1,2960,0.77113,"parkinsons","DFA"
1,1,2961,0.75636,"parkinsons","DFA"
1,1,2962,0.77437,"parkinsons","DFA"
1,1,2963,0.75228,"parkinsons","DFA"
1,1,2964,0.68499,"parkinsons","DFA"
1,1,2965,0.74919,"parkinsons","DFA"
1,1,2966,0.69665,"parkinsons","DFA"
1,1,2967,0.76086,"parkinsons","DFA"
1,1,2968,0.73295,"parkinsons","DFA"
1,1,2969,0.70965,"parkinsons","DFA"
1,1,2970,0.74415,"parkinsons","DFA"
1,1,2971,0.76468,"parkinsons","DFA"
1,1,2972,0.71272,"parkinsons","DFA"
1,1,2973,0.68629,"parkinsons","DFA"
1,1,2974,0.76474,"parkinsons","DFA"
1,1,2975,0.74074,"parkinsons","DFA"
1,1,2976,0.72478,"parkinsons","DFA"
1,1,2977,0.70327,"parkinsons","DFA"
1,1,2978,0.72122,"parkinsons","DFA"
1,1,2979,0.73061,"parkinsons","DFA"
1,1,2980,0.71289,"parkinsons","DFA"
1,1,2981,0.74979,"parkinsons","DFA"
1,1,2982,0.71982,"parkinsons","DFA"
1,1,2983,0.76755,"parkinsons","DFA"
1,1,2984,0.76991,"parkinsons","DFA"
1,1,2985,0.76891,"parkinsons","DFA"
1,1,2986,0.71304,"parkinsons","DFA"
1,1,2987,0.76442,"parkinsons","DFA"
1,1,2988,0.69742,"parkinsons","DFA"
1,1,2989,0.78269,"parkinsons","DFA"
1,1,2990,0.74696,"parkinsons","DFA"
1,1,2991,0.72553,"parkinsons","DFA"
1,1,2992,0.70904,"parkinsons","DFA"
1,1,2993,0.7182,"parkinsons","DFA"
1,1,2994,0.76091,"parkinsons","DFA"
1,1,2995,0.75874,"parkinsons","DFA"
1,1,2996,0.70841,"parkinsons","DFA"
1,1,2997,0.68301,"parkinsons","DFA"
1,1,2998,0.72622,"parkinsons","DFA"
1,1,2999,0.77603,"parkinsons","DFA"
1,1,3000,0.75547,"parkinsons","DFA"
1,1,3001,0.73551,"parkinsons","DFA"
1,1,3002,0.69614,"parkinsons","DFA"
1,1,3003,0.73704,"parkinsons","DFA"
1,1,3004,0.74345,"parkinsons","DFA"
1,1,3005,0.71434,"parkinsons","DFA"
1,1,3006,0.73616,"parkinsons","DFA"
1,1,3007,0.78366,"parkinsons","DFA"
1,1,3008,0.75484,"parkinsons","DFA"
1,1,3009,0.75363,"parkinsons","DFA"
1,1,3010,0.62257,"parkinsons","DFA"
1,1,3011,0.61145,"parkinsons","DFA"
1,1,3012,0.59409,"parkinsons","DFA"
1,1,3013,0.63592,"parkinsons","DFA"
1,1,3014,0.61451,"parkinsons","DFA"
1,1,3015,0.64355,"parkinsons","DFA"
1,1,3016,0.63245,"parkinsons","DFA"
1,1,3017,0.63594,"parkinsons","DFA"
1,1,3018,0.60965,"parkinsons","DFA"
1,1,3019,0.60442,"parkinsons","DFA"
1,1,3020,0.59402,"parkinsons","DFA"
1,1,3021,0.59694,"parkinsons","DFA"
1,1,3022,0.5829,"parkinsons","DFA"
1,1,3023,0.59657,"parkinsons","DFA"
1,1,3024,0.61779,"parkinsons","DFA"
1,1,3025,0.61463,"parkinsons","DFA"
1,1,3026,0.58721,"parkinsons","DFA"
1,1,3027,0.63978,"parkinsons","DFA"
1,1,3028,0.57885,"parkinsons","DFA"
1,1,3029,0.64019,"parkinsons","DFA"
1,1,3030,0.59491,"parkinsons","DFA"
1,1,3031,0.57609,"parkinsons","DFA"
1,1,3032,0.58702,"parkinsons","DFA"
1,1,3033,0.61612,"parkinsons","DFA"
1,1,3034,0.58066,"parkinsons","DFA"
1,1,3035,0.59955,"parkinsons","DFA"
1,1,3036,0.59582,"parkinsons","DFA"
1,1,3037,0.6076,"parkinsons","DFA"
1,1,3038,0.62303,"parkinsons","DFA"
1,1,3039,0.60343,"parkinsons","DFA"
1,1,3040,0.60462,"parkinsons","DFA"
1,1,3041,0.58567,"parkinsons","DFA"
1,1,3042,0.61338,"parkinsons","DFA"
1,1,3043,0.59519,"parkinsons","DFA"
1,1,3044,0.57337,"parkinsons","DFA"
1,1,3045,0.59079,"parkinsons","DFA"
1,1,3046,0.59657,"parkinsons","DFA"
1,1,3047,0.59901,"parkinsons","DFA"
1,1,3048,0.58833,"parkinsons","DFA"
1,1,3049,0.59877,"parkinsons","DFA"
1,1,3050,0.59871,"parkinsons","DFA"
1,1,3051,0.59768,"parkinsons","DFA"
1,1,3052,0.59367,"parkinsons","DFA"
1,1,3053,0.60456,"parkinsons","DFA"
1,1,3054,0.59476,"parkinsons","DFA"
1,1,3055,0.59009,"parkinsons","DFA"
1,1,3056,0.60727,"parkinsons","DFA"
1,1,3057,0.61559,"parkinsons","DFA"
1,1,3058,0.62117,"parkinsons","DFA"
1,1,3059,0.60532,"parkinsons","DFA"
1,1,3060,0.57543,"parkinsons","DFA"
1,1,3061,0.57663,"parkinsons","DFA"
1,1,3062,0.61565,"parkinsons","DFA"
1,1,3063,0.58225,"parkinsons","DFA"
1,1,3064,0.57815,"parkinsons","DFA"
1,1,3065,0.59109,"parkinsons","DFA"
1,1,3066,0.58951,"parkinsons","DFA"
1,1,3067,0.58698,"parkinsons","DFA"
1,1,3068,0.60126,"parkinsons","DFA"
1,1,3069,0.56478,"parkinsons","DFA"
1,1,3070,0.57501,"parkinsons","DFA"
1,1,3071,0.57541,"parkinsons","DFA"
1,1,3072,0.60406,"parkinsons","DFA"
1,1,3073,0.58733,"parkinsons","DFA"
1,1,3074,0.59633,"parkinsons","DFA"
1,1,3075,0.58102,"parkinsons","DFA"
1,1,3076,0.59076,"parkinsons","DFA"
1,1,3077,0.60979,"parkinsons","DFA"
1,1,3078,0.61288,"parkinsons","DFA"
1,1,3079,0.62132,"parkinsons","DFA"
1,1,3080,0.59296,"parkinsons","DFA"
1,1,3081,0.57407,"parkinsons","DFA"
1,1,3082,0.57557,"parkinsons","DFA"
1,1,3083,0.56899,"parkinsons","DFA"
1,1,3084,0.59523,"parkinsons","DFA"
1,1,3085,0.55835,"parkinsons","DFA"
1,1,3086,0.58796,"parkinsons","DFA"
1,1,3087,0.57973,"parkinsons","DFA"
1,1,3088,0.57452,"parkinsons","DFA"
1,1,3089,0.57443,"parkinsons","DFA"
1,1,3090,0.57062,"parkinsons","DFA"
1,1,3091,0.58346,"parkinsons","DFA"
1,1,3092,0.57719,"parkinsons","DFA"
1,1,3093,0.58208,"parkinsons","DFA"
1,1,3094,0.56653,"parkinsons","DFA"
1,1,3095,0.56032,"parkinsons","DFA"
1,1,3096,0.57612,"parkinsons","DFA"
1,1,3097,0.56838,"parkinsons","DFA"
1,1,3098,0.5591,"parkinsons","DFA"
1,1,3099,0.56304,"parkinsons","DFA"
1,1,3100,0.57484,"parkinsons","DFA"
1,1,3101,0.58601,"parkinsons","DFA"
1,1,3102,0.61071,"parkinsons","DFA"
1,1,3103,0.5757,"parkinsons","DFA"
1,1,3104,0.54802,"parkinsons","DFA"
1,1,3105,0.55533,"parkinsons","DFA"
1,1,3106,0.57622,"parkinsons","DFA"
1,1,3107,0.54634,"parkinsons","DFA"
1,1,3108,0.55239,"parkinsons","DFA"
1,1,3109,0.55019,"parkinsons","DFA"
1,1,3110,0.56519,"parkinsons","DFA"
1,1,3111,0.54941,"parkinsons","DFA"
1,1,3112,0.55518,"parkinsons","DFA"
1,1,3113,0.54961,"parkinsons","DFA"
1,1,3114,0.55483,"parkinsons","DFA"
1,1,3115,0.56084,"parkinsons","DFA"
1,1,3116,0.56811,"parkinsons","DFA"
1,1,3117,0.55098,"parkinsons","DFA"
1,1,3118,0.55064,"parkinsons","DFA"
1,1,3119,0.55303,"parkinsons","DFA"
1,1,3120,0.57866,"parkinsons","DFA"
1,1,3121,0.58713,"parkinsons","DFA"
1,1,3122,0.58733,"parkinsons","DFA"
1,1,3123,0.59254,"parkinsons","DFA"
1,1,3124,0.56303,"parkinsons","DFA"
1,1,3125,0.54707,"parkinsons","DFA"
1,1,3126,0.56763,"parkinsons","DFA"
1,1,3127,0.54973,"parkinsons","DFA"
1,1,3128,0.55576,"parkinsons","DFA"
1,1,3129,0.55999,"parkinsons","DFA"
1,1,3130,0.56438,"parkinsons","DFA"
1,1,3131,0.54911,"parkinsons","DFA"
1,1,3132,0.54983,"parkinsons","DFA"
1,1,3133,0.55663,"parkinsons","DFA"
1,1,3134,0.55839,"parkinsons","DFA"
1,1,3135,0.72752,"parkinsons","DFA"
1,1,3136,0.66482,"parkinsons","DFA"
1,1,3137,0.68334,"parkinsons","DFA"
1,1,3138,0.74332,"parkinsons","DFA"
1,1,3139,0.77671,"parkinsons","DFA"
1,1,3140,0.73481,"parkinsons","DFA"
1,1,3141,0.73743,"parkinsons","DFA"
1,1,3142,0.67521,"parkinsons","DFA"
1,1,3143,0.73352,"parkinsons","DFA"
1,1,3144,0.73399,"parkinsons","DFA"
1,1,3145,0.70527,"parkinsons","DFA"
1,1,3146,0.70837,"parkinsons","DFA"
1,1,3147,0.65579,"parkinsons","DFA"
1,1,3148,0.74106,"parkinsons","DFA"
1,1,3149,0.70551,"parkinsons","DFA"
1,1,3150,0.66422,"parkinsons","DFA"
1,1,3151,0.69615,"parkinsons","DFA"
1,1,3152,0.71198,"parkinsons","DFA"
1,1,3153,0.66783,"parkinsons","DFA"
1,1,3154,0.66664,"parkinsons","DFA"
1,1,3155,0.70134,"parkinsons","DFA"
1,1,3156,0.71589,"parkinsons","DFA"
1,1,3157,0.72818,"parkinsons","DFA"
1,1,3158,0.7339,"parkinsons","DFA"
1,1,3159,0.77582,"parkinsons","DFA"
1,1,3160,0.75103,"parkinsons","DFA"
1,1,3161,0.71897,"parkinsons","DFA"
1,1,3162,0.69662,"parkinsons","DFA"
1,1,3163,0.71918,"parkinsons","DFA"
1,1,3164,0.70727,"parkinsons","DFA"
1,1,3165,0.69819,"parkinsons","DFA"
1,1,3166,0.72774,"parkinsons","DFA"
1,1,3167,0.70625,"parkinsons","DFA"
1,1,3168,0.61896,"parkinsons","DFA"
1,1,3169,0.74584,"parkinsons","DFA"
1,1,3170,0.7107,"parkinsons","DFA"
1,1,3171,0.69176,"parkinsons","DFA"
1,1,3172,0.69698,"parkinsons","DFA"
1,1,3173,0.69678,"parkinsons","DFA"
1,1,3174,0.68133,"parkinsons","DFA"
1,1,3175,0.6673,"parkinsons","DFA"
1,1,3176,0.68484,"parkinsons","DFA"
1,1,3177,0.77481,"parkinsons","DFA"
1,1,3178,0.73521,"parkinsons","DFA"
1,1,3179,0.72414,"parkinsons","DFA"
1,1,3180,0.74875,"parkinsons","DFA"
1,1,3181,0.71127,"parkinsons","DFA"
1,1,3182,0.71525,"parkinsons","DFA"
1,1,3183,0.71913,"parkinsons","DFA"
1,1,3184,0.71552,"parkinsons","DFA"
1,1,3185,0.73893,"parkinsons","DFA"
1,1,3186,0.67131,"parkinsons","DFA"
1,1,3187,0.69481,"parkinsons","DFA"
1,1,3188,0.69538,"parkinsons","DFA"
1,1,3189,0.72402,"parkinsons","DFA"
1,1,3190,0.69597,"parkinsons","DFA"
1,1,3191,0.65394,"parkinsons","DFA"
1,1,3192,0.6245,"parkinsons","DFA"
1,1,3193,0.63911,"parkinsons","DFA"
1,1,3194,0.65806,"parkinsons","DFA"
1,1,3195,0.73955,"parkinsons","DFA"
1,1,3196,0.73071,"parkinsons","DFA"
1,1,3197,0.75689,"parkinsons","DFA"
1,1,3198,0.68127,"parkinsons","DFA"
1,1,3199,0.69315,"parkinsons","DFA"
1,1,3200,0.74331,"parkinsons","DFA"
1,1,3201,0.72847,"parkinsons","DFA"
1,1,3202,0.71484,"parkinsons","DFA"
1,1,3203,0.70783,"parkinsons","DFA"
1,1,3204,0.7107,"parkinsons","DFA"
1,1,3205,0.76216,"parkinsons","DFA"
1,1,3206,0.69585,"parkinsons","DFA"
1,1,3207,0.66393,"parkinsons","DFA"
1,1,3208,0.70953,"parkinsons","DFA"
1,1,3209,0.70866,"parkinsons","DFA"
1,1,3210,0.68311,"parkinsons","DFA"
1,1,3211,0.73007,"parkinsons","DFA"
1,1,3212,0.65587,"parkinsons","DFA"
1,1,3213,0.69162,"parkinsons","DFA"
1,1,3214,0.64481,"parkinsons","DFA"
1,1,3215,0.67712,"parkinsons","DFA"
1,1,3216,0.61108,"parkinsons","DFA"
1,1,3217,0.77287,"parkinsons","DFA"
1,1,3218,0.73863,"parkinsons","DFA"
1,1,3219,0.73114,"parkinsons","DFA"
1,1,3220,0.72594,"parkinsons","DFA"
1,1,3221,0.7002,"parkinsons","DFA"
1,1,3222,0.66186,"parkinsons","DFA"
1,1,3223,0.70521,"parkinsons","DFA"
1,1,3224,0.71089,"parkinsons","DFA"
1,1,3225,0.70601,"parkinsons","DFA"
1,1,3226,0.67788,"parkinsons","DFA"
1,1,3227,0.71581,"parkinsons","DFA"
1,1,3228,0.68365,"parkinsons","DFA"
1,1,3229,0.64799,"parkinsons","DFA"
