"Repeat","Fold","Observation","Observed","Dataset","Target"
1,7,83,0.1045,"bikesharing","windspeed"
1,7,84,0.1642,"bikesharing","windspeed"
1,7,85,0,"bikesharing","windspeed"
1,7,86,0,"bikesharing","windspeed"
1,7,87,0,"bikesharing","windspeed"
1,7,88,0.4179,"bikesharing","windspeed"
1,7,89,0.1045,"bikesharing","windspeed"
1,7,90,0,"bikesharing","windspeed"
1,7,91,0.3582,"bikesharing","windspeed"
1,7,92,0.2836,"bikesharing","windspeed"
1,7,93,0.194,"bikesharing","windspeed"
1,7,94,0.1343,"bikesharing","windspeed"
1,7,95,0.194,"bikesharing","windspeed"
1,7,96,0.0896,"bikesharing","windspeed"
1,7,97,0.1343,"bikesharing","windspeed"
1,7,98,0.1343,"bikesharing","windspeed"
1,7,99,0.3284,"bikesharing","windspeed"
1,7,100,0.2985,"bikesharing","windspeed"
1,7,101,0.3582,"bikesharing","windspeed"
1,7,102,0.3582,"bikesharing","windspeed"
1,7,103,0.2985,"bikesharing","windspeed"
1,7,104,0.4627,"bikesharing","windspeed"
1,7,105,0.2239,"bikesharing","windspeed"
1,7,106,0.0896,"bikesharing","windspeed"
1,7,107,0.2985,"bikesharing","windspeed"
1,7,108,0.194,"bikesharing","windspeed"
1,7,109,0.2239,"bikesharing","windspeed"
1,7,110,0.2239,"bikesharing","windspeed"
1,7,111,0.194,"bikesharing","windspeed"
1,7,112,0.3284,"bikesharing","windspeed"
1,7,113,0.5821,"bikesharing","windspeed"
1,7,114,0.5522,"bikesharing","windspeed"
1,7,115,0.4925,"bikesharing","windspeed"
1,7,116,0,"bikesharing","windspeed"
1,7,117,0.1642,"bikesharing","windspeed"
1,7,118,0.3582,"bikesharing","windspeed"
1,7,119,0.2239,"bikesharing","windspeed"
1,7,120,0.2836,"bikesharing","windspeed"
1,7,121,0.1343,"bikesharing","windspeed"
1,7,122,0.3284,"bikesharing","windspeed"
1,7,123,0.3284,"bikesharing","windspeed"
1,7,124,0.4627,"bikesharing","windspeed"
1,7,125,0.194,"bikesharing","windspeed"
1,7,126,0,"bikesharing","windspeed"
1,7,127,0.2537,"bikesharing","windspeed"
1,7,128,0.0896,"bikesharing","windspeed"
1,7,129,0.1343,"bikesharing","windspeed"
1,7,130,0.2985,"bikesharing","windspeed"
1,7,131,0.194,"bikesharing","windspeed"
1,7,132,0.4627,"bikesharing","windspeed"
1,7,133,0.3881,"bikesharing","windspeed"
1,7,134,0,"bikesharing","windspeed"
1,7,135,0.2836,"bikesharing","windspeed"
1,7,136,0.2836,"bikesharing","windspeed"
1,7,137,0.2985,"bikesharing","windspeed"
1,7,138,0.2537,"bikesharing","windspeed"
1,7,139,0.194,"bikesharing","windspeed"
1,7,140,0.194,"bikesharing","windspeed"
1,7,141,0.3284,"bikesharing","windspeed"
1,7,142,0.2985,"bikesharing","windspeed"
1,7,143,0.2836,"bikesharing","windspeed"
1,7,144,0.2985,"bikesharing","windspeed"
1,7,145,0.3582,"bikesharing","windspeed"
1,7,146,0.6119,"bikesharing","windspeed"
1,7,147,0.4179,"bikesharing","windspeed"
1,7,148,0.2239,"bikesharing","windspeed"
1,7,149,0.2239,"bikesharing","windspeed"
1,7,150,0,"bikesharing","windspeed"
1,7,151,0.0896,"bikesharing","windspeed"
1,7,152,0.2239,"bikesharing","windspeed"
1,7,153,0.194,"bikesharing","windspeed"
1,7,154,0.0896,"bikesharing","windspeed"
1,7,155,0.2537,"bikesharing","windspeed"
1,7,156,0.194,"bikesharing","windspeed"
1,7,157,0.2239,"bikesharing","windspeed"
1,7,158,0.3582,"bikesharing","windspeed"
1,7,159,0.2239,"bikesharing","windspeed"
1,7,160,0.2537,"bikesharing","windspeed"
1,7,161,0.2985,"bikesharing","windspeed"
1,7,162,0.1343,"bikesharing","windspeed"
1,7,163,0.194,"bikesharing","windspeed"
1,7,164,0.2537,"bikesharing","windspeed"
1,7,165,0.3284,"bikesharing","windspeed"
1,7,166,0.3284,"bikesharing","windspeed"
1,7,167,0.4179,"bikesharing","windspeed"
1,7,168,0.2537,"bikesharing","windspeed"
1,7,169,0.0896,"bikesharing","windspeed"
1,7,170,0.2239,"bikesharing","windspeed"
1,7,171,0.2537,"bikesharing","windspeed"
1,7,172,0.1045,"bikesharing","windspeed"
1,7,173,0.1343,"bikesharing","windspeed"
1,7,174,0.2537,"bikesharing","windspeed"
1,7,175,0.1045,"bikesharing","windspeed"
1,7,176,0.3582,"bikesharing","windspeed"
1,7,177,0.1642,"bikesharing","windspeed"
1,7,178,0.4179,"bikesharing","windspeed"
1,7,179,0.2985,"bikesharing","windspeed"
1,7,180,0.1343,"bikesharing","windspeed"
1,7,181,0.2836,"bikesharing","windspeed"
1,7,182,0.2985,"bikesharing","windspeed"
1,7,183,0.0896,"bikesharing","windspeed"
1,7,184,0.2537,"bikesharing","windspeed"
1,7,185,0.2537,"bikesharing","windspeed"
1,7,186,0.2239,"bikesharing","windspeed"
1,7,187,0.2537,"bikesharing","windspeed"
1,7,188,0.2239,"bikesharing","windspeed"
1,7,189,0.1045,"bikesharing","windspeed"
1,7,190,0.3582,"bikesharing","windspeed"
1,7,191,0.1642,"bikesharing","windspeed"
1,7,192,0.2836,"bikesharing","windspeed"
1,7,193,0.1642,"bikesharing","windspeed"
1,7,194,0.2239,"bikesharing","windspeed"
1,7,195,0.2239,"bikesharing","windspeed"
1,7,196,0.194,"bikesharing","windspeed"
1,7,197,0.2239,"bikesharing","windspeed"
1,7,198,0.2985,"bikesharing","windspeed"
1,7,199,0.1045,"bikesharing","windspeed"
1,7,200,0.2239,"bikesharing","windspeed"
1,7,201,0.2537,"bikesharing","windspeed"
1,7,202,0.1642,"bikesharing","windspeed"
1,7,203,0.2537,"bikesharing","windspeed"
1,7,204,0.3582,"bikesharing","windspeed"
1,7,205,0.3582,"bikesharing","windspeed"
1,7,206,0.1343,"bikesharing","windspeed"
1,7,207,0.1642,"bikesharing","windspeed"
1,7,208,0.1045,"bikesharing","windspeed"
1,7,209,0.1045,"bikesharing","windspeed"
1,7,210,0.3582,"bikesharing","windspeed"
1,7,211,0.3582,"bikesharing","windspeed"
1,7,212,0.2836,"bikesharing","windspeed"
1,7,213,0.194,"bikesharing","windspeed"
1,7,214,0.2239,"bikesharing","windspeed"
1,7,215,0.1045,"bikesharing","windspeed"
1,7,216,0.2239,"bikesharing","windspeed"
1,7,217,0.3881,"bikesharing","windspeed"
1,7,218,0.4925,"bikesharing","windspeed"
1,7,219,0.4179,"bikesharing","windspeed"
1,7,220,0.1343,"bikesharing","windspeed"
1,7,221,0.2537,"bikesharing","windspeed"
1,7,222,0.1343,"bikesharing","windspeed"
1,7,223,0,"bikesharing","windspeed"
1,7,224,0.0896,"bikesharing","windspeed"
1,7,225,0.0896,"bikesharing","windspeed"
1,7,226,0.1343,"bikesharing","windspeed"
1,7,227,0.0896,"bikesharing","windspeed"
1,7,228,0.2836,"bikesharing","windspeed"
1,7,229,0.2239,"bikesharing","windspeed"
1,7,230,0.2537,"bikesharing","windspeed"
1,7,231,0.1642,"bikesharing","windspeed"
1,7,232,0.1343,"bikesharing","windspeed"
1,7,233,0.1045,"bikesharing","windspeed"
1,7,234,0,"bikesharing","windspeed"
1,7,235,0.0896,"bikesharing","windspeed"
1,7,236,0.2537,"bikesharing","windspeed"
1,7,237,0.3881,"bikesharing","windspeed"
1,7,238,0.4179,"bikesharing","windspeed"
1,7,239,0,"bikesharing","windspeed"
1,7,240,0.3881,"bikesharing","windspeed"
1,7,241,0.4478,"bikesharing","windspeed"
1,7,242,0.1642,"bikesharing","windspeed"
1,7,243,0,"bikesharing","windspeed"
1,7,244,0.1343,"bikesharing","windspeed"
1,7,245,0.4627,"bikesharing","windspeed"
1,7,246,0.2836,"bikesharing","windspeed"
1,7,247,0.3284,"bikesharing","windspeed"
1,7,248,0.5522,"bikesharing","windspeed"
1,7,249,0.3582,"bikesharing","windspeed"
1,7,250,0.1642,"bikesharing","windspeed"
1,7,251,0.1642,"bikesharing","windspeed"
1,7,252,0.2985,"bikesharing","windspeed"
1,7,253,0.194,"bikesharing","windspeed"
1,7,254,0.2537,"bikesharing","windspeed"
1,7,255,0.4179,"bikesharing","windspeed"
1,7,256,0.3582,"bikesharing","windspeed"
1,7,257,0.194,"bikesharing","windspeed"
1,7,258,0.2239,"bikesharing","windspeed"
1,7,259,0.0896,"bikesharing","windspeed"
1,7,260,0.0896,"bikesharing","windspeed"
1,7,261,0.3582,"bikesharing","windspeed"
1,7,262,0.3284,"bikesharing","windspeed"
1,7,263,0.2537,"bikesharing","windspeed"
1,7,264,0.2836,"bikesharing","windspeed"
1,7,265,0.3582,"bikesharing","windspeed"
1,7,266,0.4179,"bikesharing","windspeed"
1,7,267,0.3881,"bikesharing","windspeed"
1,7,268,0.3881,"bikesharing","windspeed"
1,7,269,0.1045,"bikesharing","windspeed"
1,7,270,0.3881,"bikesharing","windspeed"
1,7,271,0.3881,"bikesharing","windspeed"
1,7,272,0.2239,"bikesharing","windspeed"
1,7,273,0.1343,"bikesharing","windspeed"
1,7,274,0.1045,"bikesharing","windspeed"
1,7,275,0.2537,"bikesharing","windspeed"
1,7,276,0.1343,"bikesharing","windspeed"
1,7,277,0.2239,"bikesharing","windspeed"
1,7,278,0.2239,"bikesharing","windspeed"
1,7,279,0.2239,"bikesharing","windspeed"
1,7,280,0.4627,"bikesharing","windspeed"
1,7,281,0.4179,"bikesharing","windspeed"
1,7,282,0.194,"bikesharing","windspeed"
1,7,283,0.4478,"bikesharing","windspeed"
1,7,284,0.3881,"bikesharing","windspeed"
1,7,285,0.3881,"bikesharing","windspeed"
1,7,286,0.5821,"bikesharing","windspeed"
1,7,287,0.2836,"bikesharing","windspeed"
1,7,288,0.3582,"bikesharing","windspeed"
1,7,289,0.194,"bikesharing","windspeed"
1,7,290,0,"bikesharing","windspeed"
1,7,291,0,"bikesharing","windspeed"
1,7,292,0.1343,"bikesharing","windspeed"
1,7,293,0.0896,"bikesharing","windspeed"
1,7,294,0.1045,"bikesharing","windspeed"
1,7,295,0,"bikesharing","windspeed"
1,7,296,0.0896,"bikesharing","windspeed"
1,7,297,0.1642,"bikesharing","windspeed"
1,7,298,0.2239,"bikesharing","windspeed"
1,7,299,0.1343,"bikesharing","windspeed"
1,7,300,0.1343,"bikesharing","windspeed"
1,7,301,0,"bikesharing","windspeed"
1,7,302,0.2239,"bikesharing","windspeed"
1,7,303,0.1343,"bikesharing","windspeed"
1,7,304,0.2239,"bikesharing","windspeed"
1,7,305,0.0896,"bikesharing","windspeed"
1,7,306,0.0896,"bikesharing","windspeed"
1,7,307,0.1343,"bikesharing","windspeed"
1,7,308,0.2537,"bikesharing","windspeed"
1,7,309,0,"bikesharing","windspeed"
1,7,310,0.1343,"bikesharing","windspeed"
1,7,311,0.194,"bikesharing","windspeed"
1,7,312,0.194,"bikesharing","windspeed"
1,7,313,0.1343,"bikesharing","windspeed"
1,7,314,0.1343,"bikesharing","windspeed"
1,7,315,0.0896,"bikesharing","windspeed"
1,7,316,0.1343,"bikesharing","windspeed"
1,7,317,0.194,"bikesharing","windspeed"
1,7,318,0.1343,"bikesharing","windspeed"
1,7,319,0.1343,"bikesharing","windspeed"
1,7,320,0.2239,"bikesharing","windspeed"
1,7,321,0.194,"bikesharing","windspeed"
1,7,322,0.0896,"bikesharing","windspeed"
1,7,323,0.2985,"bikesharing","windspeed"
1,7,324,0,"bikesharing","windspeed"
1,7,325,0,"bikesharing","windspeed"
1,7,326,0,"bikesharing","windspeed"
1,7,327,0.1642,"bikesharing","windspeed"
1,7,328,0.194,"bikesharing","windspeed"
1,7,329,0.194,"bikesharing","windspeed"
1,7,330,0.1642,"bikesharing","windspeed"
1,7,331,0.194,"bikesharing","windspeed"
1,7,332,0.2836,"bikesharing","windspeed"
1,7,333,0.1343,"bikesharing","windspeed"
1,7,334,0.1642,"bikesharing","windspeed"
1,7,335,0.0896,"bikesharing","windspeed"
1,7,336,0.1642,"bikesharing","windspeed"
1,7,337,0.2985,"bikesharing","windspeed"
1,7,338,0.3881,"bikesharing","windspeed"
1,7,339,0.2836,"bikesharing","windspeed"
1,7,340,0.2239,"bikesharing","windspeed"
1,7,341,0.1045,"bikesharing","windspeed"
1,7,342,0.2239,"bikesharing","windspeed"
1,7,343,0.194,"bikesharing","windspeed"
1,7,344,0.1343,"bikesharing","windspeed"
1,7,345,0.1045,"bikesharing","windspeed"
1,7,346,0,"bikesharing","windspeed"
1,7,347,0.1045,"bikesharing","windspeed"
1,7,348,0.0896,"bikesharing","windspeed"
1,7,349,0,"bikesharing","windspeed"
1,7,350,0.1045,"bikesharing","windspeed"
1,7,351,0.1343,"bikesharing","windspeed"
1,7,352,0.1642,"bikesharing","windspeed"
1,7,353,0.2985,"bikesharing","windspeed"
1,7,354,0.3881,"bikesharing","windspeed"
1,7,355,0.5224,"bikesharing","windspeed"
1,7,356,0.2836,"bikesharing","windspeed"
1,7,357,0.2836,"bikesharing","windspeed"
1,7,358,0.1642,"bikesharing","windspeed"
1,7,359,0.0896,"bikesharing","windspeed"
1,7,360,0.1642,"bikesharing","windspeed"
1,7,361,0.2537,"bikesharing","windspeed"
1,7,362,0.1045,"bikesharing","windspeed"
1,7,363,0.1045,"bikesharing","windspeed"
1,7,364,0.1642,"bikesharing","windspeed"
1,7,365,0,"bikesharing","windspeed"
1,7,366,0.0896,"bikesharing","windspeed"
1,7,367,0.194,"bikesharing","windspeed"
1,7,368,0.194,"bikesharing","windspeed"
1,7,369,0.2836,"bikesharing","windspeed"
1,7,370,0.1343,"bikesharing","windspeed"
1,7,371,0.0896,"bikesharing","windspeed"
1,7,372,0.2239,"bikesharing","windspeed"
1,7,373,0.1343,"bikesharing","windspeed"
1,7,374,0,"bikesharing","windspeed"
1,7,375,0.2537,"bikesharing","windspeed"
1,7,376,0.1045,"bikesharing","windspeed"
1,7,377,0.1045,"bikesharing","windspeed"
1,7,378,0.4925,"bikesharing","windspeed"
1,7,379,0.4179,"bikesharing","windspeed"
1,7,380,0,"bikesharing","windspeed"
1,7,381,0.2537,"bikesharing","windspeed"
1,7,382,0.4478,"bikesharing","windspeed"
1,7,383,0.2239,"bikesharing","windspeed"
1,7,384,0.2836,"bikesharing","windspeed"
1,7,385,0.2537,"bikesharing","windspeed"
1,7,386,0.1343,"bikesharing","windspeed"
1,7,387,0,"bikesharing","windspeed"
1,7,388,0.2537,"bikesharing","windspeed"
1,7,389,0,"bikesharing","windspeed"
1,7,390,0.194,"bikesharing","windspeed"
1,7,391,0.2537,"bikesharing","windspeed"
1,7,392,0.0896,"bikesharing","windspeed"
1,7,393,0.1642,"bikesharing","windspeed"
1,7,394,0.1343,"bikesharing","windspeed"
1,7,395,0,"bikesharing","windspeed"
1,7,396,0.1045,"bikesharing","windspeed"
1,7,397,0.2537,"bikesharing","windspeed"
1,7,398,0.2239,"bikesharing","windspeed"
1,7,399,0.1642,"bikesharing","windspeed"
1,7,400,0.2537,"bikesharing","windspeed"
1,7,401,0.2537,"bikesharing","windspeed"
1,7,402,0.1642,"bikesharing","windspeed"
1,7,403,0.2537,"bikesharing","windspeed"
1,7,404,0.2239,"bikesharing","windspeed"
1,7,405,0.1343,"bikesharing","windspeed"
1,7,406,0.1343,"bikesharing","windspeed"
1,7,407,0.3582,"bikesharing","windspeed"
1,7,408,0.0896,"bikesharing","windspeed"
1,7,409,0,"bikesharing","windspeed"
1,7,410,0.2239,"bikesharing","windspeed"
1,7,411,0.1343,"bikesharing","windspeed"
1,7,412,0.1642,"bikesharing","windspeed"
1,7,413,0.194,"bikesharing","windspeed"
1,7,414,0.1642,"bikesharing","windspeed"
1,7,415,0.2985,"bikesharing","windspeed"
1,7,416,0.194,"bikesharing","windspeed"
1,7,417,0.1642,"bikesharing","windspeed"
1,7,418,0.2239,"bikesharing","windspeed"
1,7,419,0.194,"bikesharing","windspeed"
1,7,420,0.1045,"bikesharing","windspeed"
1,7,421,0.1642,"bikesharing","windspeed"
1,7,422,0,"bikesharing","windspeed"
1,7,423,0,"bikesharing","windspeed"
1,7,424,0,"bikesharing","windspeed"
1,7,425,0,"bikesharing","windspeed"
1,7,426,0.2239,"bikesharing","windspeed"
1,7,427,0.1045,"bikesharing","windspeed"
1,7,428,0.2537,"bikesharing","windspeed"
1,7,429,0.1343,"bikesharing","windspeed"
1,7,430,0.1343,"bikesharing","windspeed"
1,7,431,0.1642,"bikesharing","windspeed"
1,7,432,0.1343,"bikesharing","windspeed"
1,7,433,0.1642,"bikesharing","windspeed"
1,7,434,0,"bikesharing","windspeed"
1,7,435,0.2836,"bikesharing","windspeed"
1,7,436,0.194,"bikesharing","windspeed"
1,7,437,0.1343,"bikesharing","windspeed"
1,7,438,0.194,"bikesharing","windspeed"
1,7,439,0.1642,"bikesharing","windspeed"
1,7,440,0.2985,"bikesharing","windspeed"
1,7,441,0.2836,"bikesharing","windspeed"
1,7,442,0.0896,"bikesharing","windspeed"
1,7,443,0.1045,"bikesharing","windspeed"
1,7,444,0.2537,"bikesharing","windspeed"
1,7,445,0.194,"bikesharing","windspeed"
1,7,446,0.2836,"bikesharing","windspeed"
1,7,447,0.2239,"bikesharing","windspeed"
1,7,448,0.2537,"bikesharing","windspeed"
1,7,449,0.2985,"bikesharing","windspeed"
1,7,450,0.1045,"bikesharing","windspeed"
1,7,451,0.2239,"bikesharing","windspeed"
1,7,452,0.2985,"bikesharing","windspeed"
1,7,453,0.2836,"bikesharing","windspeed"
1,7,454,0.1045,"bikesharing","windspeed"
1,7,455,0.1642,"bikesharing","windspeed"
1,7,456,0.194,"bikesharing","windspeed"
1,7,457,0.1343,"bikesharing","windspeed"
1,7,458,0.3284,"bikesharing","windspeed"
1,7,459,0.2239,"bikesharing","windspeed"
1,7,460,0.194,"bikesharing","windspeed"
1,7,461,0.2239,"bikesharing","windspeed"
1,7,462,0.2239,"bikesharing","windspeed"
1,7,463,0.1343,"bikesharing","windspeed"
1,7,464,0.0896,"bikesharing","windspeed"
1,7,465,0.1642,"bikesharing","windspeed"
1,7,466,0.2239,"bikesharing","windspeed"
1,7,467,0.2836,"bikesharing","windspeed"
1,7,468,0.2239,"bikesharing","windspeed"
1,7,469,0.1642,"bikesharing","windspeed"
1,7,470,0.2239,"bikesharing","windspeed"
1,7,471,0.2239,"bikesharing","windspeed"
1,7,472,0.2985,"bikesharing","windspeed"
1,7,473,0.2985,"bikesharing","windspeed"
1,7,474,0.2239,"bikesharing","windspeed"
1,7,475,0.194,"bikesharing","windspeed"
1,7,476,0.194,"bikesharing","windspeed"
1,7,477,0.0896,"bikesharing","windspeed"
1,7,478,0.0896,"bikesharing","windspeed"
1,7,479,0.194,"bikesharing","windspeed"
1,7,480,0.1642,"bikesharing","windspeed"
1,7,481,0.1045,"bikesharing","windspeed"
1,7,482,0,"bikesharing","windspeed"
1,7,483,0.1642,"bikesharing","windspeed"
1,7,484,0.1343,"bikesharing","windspeed"
1,7,485,0.2239,"bikesharing","windspeed"
1,7,486,0,"bikesharing","windspeed"
1,7,487,0.2239,"bikesharing","windspeed"
1,7,488,0,"bikesharing","windspeed"
1,7,489,0.3284,"bikesharing","windspeed"
1,7,490,0.1343,"bikesharing","windspeed"
1,7,491,0,"bikesharing","windspeed"
1,7,492,0.2239,"bikesharing","windspeed"
1,7,493,0.1045,"bikesharing","windspeed"
1,7,494,0.1642,"bikesharing","windspeed"
1,7,495,0.2239,"bikesharing","windspeed"
1,7,496,0,"bikesharing","windspeed"
1,7,497,0.1642,"bikesharing","windspeed"
1,7,498,0.2985,"bikesharing","windspeed"
1,7,499,0.1642,"bikesharing","windspeed"
1,7,500,0.1343,"bikesharing","windspeed"
1,7,501,0.1642,"bikesharing","windspeed"
1,7,502,0.3284,"bikesharing","windspeed"
1,7,503,0,"bikesharing","windspeed"
1,7,504,0.194,"bikesharing","windspeed"
1,7,505,0.2836,"bikesharing","windspeed"
1,7,506,0.0896,"bikesharing","windspeed"
1,7,507,0.1642,"bikesharing","windspeed"
1,7,508,0.0896,"bikesharing","windspeed"
1,7,509,0.0896,"bikesharing","windspeed"
1,7,510,0,"bikesharing","windspeed"
1,7,511,0.3284,"bikesharing","windspeed"
1,7,512,0.1045,"bikesharing","windspeed"
1,7,513,0.0896,"bikesharing","windspeed"
1,7,514,0.2239,"bikesharing","windspeed"
1,7,515,0.1343,"bikesharing","windspeed"
1,7,516,0.2537,"bikesharing","windspeed"
1,7,517,0.1642,"bikesharing","windspeed"
1,7,518,0.3284,"bikesharing","windspeed"
1,7,519,0.1343,"bikesharing","windspeed"
1,7,520,0.0896,"bikesharing","windspeed"
1,7,521,0.1045,"bikesharing","windspeed"
1,7,522,0.2985,"bikesharing","windspeed"
1,7,523,0,"bikesharing","windspeed"
1,7,524,0.2537,"bikesharing","windspeed"
1,7,525,0.194,"bikesharing","windspeed"
1,7,526,0.194,"bikesharing","windspeed"
1,7,527,0.2836,"bikesharing","windspeed"
1,7,528,0.1343,"bikesharing","windspeed"
1,7,529,0.2239,"bikesharing","windspeed"
1,7,530,0.1642,"bikesharing","windspeed"
1,7,531,0.1343,"bikesharing","windspeed"
1,7,532,0.1045,"bikesharing","windspeed"
1,7,533,0.0896,"bikesharing","windspeed"
1,7,534,0.194,"bikesharing","windspeed"
1,7,535,0,"bikesharing","windspeed"
1,7,536,0.2985,"bikesharing","windspeed"
1,7,537,0,"bikesharing","windspeed"
1,7,538,0.2985,"bikesharing","windspeed"
1,7,539,0.2239,"bikesharing","windspeed"
1,7,540,0.1343,"bikesharing","windspeed"
1,7,541,0.0896,"bikesharing","windspeed"
1,7,542,0.194,"bikesharing","windspeed"
1,7,543,0.1343,"bikesharing","windspeed"
1,7,544,0.2537,"bikesharing","windspeed"
1,7,545,0.4478,"bikesharing","windspeed"
1,7,546,0.2836,"bikesharing","windspeed"
1,7,547,0.3881,"bikesharing","windspeed"
1,7,548,0,"bikesharing","windspeed"
1,7,549,0.0896,"bikesharing","windspeed"
1,7,550,0.1642,"bikesharing","windspeed"
1,7,551,0.2239,"bikesharing","windspeed"
1,7,552,0.2836,"bikesharing","windspeed"
1,7,553,0.3582,"bikesharing","windspeed"
1,7,554,0.1045,"bikesharing","windspeed"
1,7,555,0.194,"bikesharing","windspeed"
1,7,556,0.3881,"bikesharing","windspeed"
1,7,557,0.194,"bikesharing","windspeed"
1,7,558,0,"bikesharing","windspeed"
1,7,559,0.0896,"bikesharing","windspeed"
1,7,560,0.0896,"bikesharing","windspeed"
1,7,561,0,"bikesharing","windspeed"
1,7,562,0.1343,"bikesharing","windspeed"
1,7,563,0.1343,"bikesharing","windspeed"
1,7,564,0.3582,"bikesharing","windspeed"
1,7,565,0,"bikesharing","windspeed"
1,7,566,0.3582,"bikesharing","windspeed"
1,7,567,0,"bikesharing","windspeed"
1,7,568,0.1045,"bikesharing","windspeed"
1,7,569,0.5522,"bikesharing","windspeed"
1,7,570,0,"bikesharing","windspeed"
1,7,571,0.1642,"bikesharing","windspeed"
1,7,572,0.2239,"bikesharing","windspeed"
1,7,573,0.1642,"bikesharing","windspeed"
1,7,574,0,"bikesharing","windspeed"
1,7,575,0.1343,"bikesharing","windspeed"
1,7,576,0.1343,"bikesharing","windspeed"
1,7,577,0.1343,"bikesharing","windspeed"
1,7,578,0.194,"bikesharing","windspeed"
1,7,579,0.2537,"bikesharing","windspeed"
1,7,580,0.2239,"bikesharing","windspeed"
1,7,581,0.2836,"bikesharing","windspeed"
1,7,582,0.194,"bikesharing","windspeed"
1,7,583,0.1343,"bikesharing","windspeed"
1,7,584,0.2836,"bikesharing","windspeed"
1,7,585,0.3582,"bikesharing","windspeed"
1,7,586,0.4179,"bikesharing","windspeed"
1,7,587,0.2239,"bikesharing","windspeed"
1,7,588,0.1343,"bikesharing","windspeed"
1,7,589,0.1045,"bikesharing","windspeed"
1,7,590,0.2239,"bikesharing","windspeed"
1,7,591,0.0896,"bikesharing","windspeed"
1,7,592,0.194,"bikesharing","windspeed"
1,7,593,0.2239,"bikesharing","windspeed"
1,7,594,0.1045,"bikesharing","windspeed"
1,7,595,0.0896,"bikesharing","windspeed"
1,7,596,0,"bikesharing","windspeed"
1,7,597,0.2985,"bikesharing","windspeed"
1,7,598,0.1045,"bikesharing","windspeed"
1,7,599,0.1045,"bikesharing","windspeed"
1,7,600,0.0896,"bikesharing","windspeed"
1,7,601,0.0896,"bikesharing","windspeed"
1,7,602,0.1642,"bikesharing","windspeed"
1,7,603,0.0896,"bikesharing","windspeed"
1,7,604,0,"bikesharing","windspeed"
1,7,605,0.4627,"bikesharing","windspeed"
1,7,606,0.4627,"bikesharing","windspeed"
1,7,607,0.0896,"bikesharing","windspeed"
1,7,608,0.1343,"bikesharing","windspeed"
1,7,609,0.2537,"bikesharing","windspeed"
1,7,610,0.2239,"bikesharing","windspeed"
1,7,611,0.2239,"bikesharing","windspeed"
1,7,612,0.1642,"bikesharing","windspeed"
1,7,613,0.1343,"bikesharing","windspeed"
1,7,614,0.194,"bikesharing","windspeed"
1,7,615,0.1045,"bikesharing","windspeed"
1,7,616,0,"bikesharing","windspeed"
1,7,617,0.0896,"bikesharing","windspeed"
1,7,618,0.1642,"bikesharing","windspeed"
1,7,619,0.0896,"bikesharing","windspeed"
1,7,620,0.0896,"bikesharing","windspeed"
1,7,621,0,"bikesharing","windspeed"
1,7,622,0.0896,"bikesharing","windspeed"
1,7,623,0,"bikesharing","windspeed"
1,7,624,0,"bikesharing","windspeed"
1,7,625,0,"bikesharing","windspeed"
1,7,626,0.1045,"bikesharing","windspeed"
1,7,627,0,"bikesharing","windspeed"
1,7,628,0,"bikesharing","windspeed"
1,7,629,0.1343,"bikesharing","windspeed"
1,7,630,0.1343,"bikesharing","windspeed"
1,7,631,0.1045,"bikesharing","windspeed"
1,7,632,0.194,"bikesharing","windspeed"
1,7,633,0.2239,"bikesharing","windspeed"
1,7,634,0,"bikesharing","windspeed"
1,7,635,0,"bikesharing","windspeed"
1,7,636,0,"bikesharing","windspeed"
1,7,637,0,"bikesharing","windspeed"
1,7,638,0,"bikesharing","windspeed"
1,7,639,0.194,"bikesharing","windspeed"
1,7,640,0,"bikesharing","windspeed"
1,7,641,0.194,"bikesharing","windspeed"
1,7,642,0.194,"bikesharing","windspeed"
1,7,643,0.194,"bikesharing","windspeed"
1,7,644,0.2537,"bikesharing","windspeed"
1,7,645,0.1642,"bikesharing","windspeed"
1,7,646,0.194,"bikesharing","windspeed"
1,7,647,0.1642,"bikesharing","windspeed"
1,7,648,0,"bikesharing","windspeed"
1,7,649,0,"bikesharing","windspeed"
1,7,650,0.2836,"bikesharing","windspeed"
1,7,651,0.3881,"bikesharing","windspeed"
1,7,652,0.1343,"bikesharing","windspeed"
1,7,653,0.1642,"bikesharing","windspeed"
1,7,654,0.3284,"bikesharing","windspeed"
1,7,655,0.1045,"bikesharing","windspeed"
1,7,656,0.194,"bikesharing","windspeed"
1,7,657,0.2836,"bikesharing","windspeed"
1,7,658,0,"bikesharing","windspeed"
1,7,659,0,"bikesharing","windspeed"
1,7,660,0,"bikesharing","windspeed"
1,7,661,0.0896,"bikesharing","windspeed"
1,7,662,0,"bikesharing","windspeed"
1,7,663,0.1642,"bikesharing","windspeed"
1,7,664,0,"bikesharing","windspeed"
1,7,665,0.1045,"bikesharing","windspeed"
1,7,666,0,"bikesharing","windspeed"
1,7,667,0.1343,"bikesharing","windspeed"
1,7,668,0.1642,"bikesharing","windspeed"
1,7,669,0.2836,"bikesharing","windspeed"
1,7,670,0.1343,"bikesharing","windspeed"
1,7,671,0.1642,"bikesharing","windspeed"
1,7,672,0.2537,"bikesharing","windspeed"
1,7,673,0.4627,"bikesharing","windspeed"
1,7,674,0.3881,"bikesharing","windspeed"
1,7,675,0.1642,"bikesharing","windspeed"
